episode,reward,length,compromise_progress
1,15.600000381469727,2,0.4166666666666667
2,12.5,1,0.0
3,12.5,1,0.0
4,15.600000381469727,2,0.4166666666666667
5,12.5,1,0.0
6,15.600000381469727,2,0.4166666666666667
7,12.5,1,0.0
8,12.5,1,0.0
9,15.600000381469727,2,0.4166666666666667
10,15.600000381469727,2,0.4166666666666667
11,12.5,1,0.0
12,12.5,1,0.0
13,12.5,1,0.0
14,12.5,1,0.0
15,12.5,1,0.0
16,15.600000381469727,2,0.4166666666666667
17,12.5,1,0.0
18,15.600000381469727,2,0.4166666666666667
19,15.600000381469727,2,0.4166666666666667
20,15.600000381469727,2,0.4166666666666667
21,12.5,1,0.0
22,12.5,1,0.0
23,12.5,1,0.0
24,15.600000381469727,2,0.4166666666666667
25,12.5,1,0.0
26,12.5,1,0.0
27,15.600000381469727,2,0.4166666666666667
28,12.5,1,0.0
29,15.600000381469727,2,0.4166666666666667
30,12.5,1,0.0
31,15.600000381469727,2,0.4166666666666667
32,12.5,1,0.0
33,12.5,1,0.0
34,15.600000381469727,2,0.4166666666666667
35,15.600000381469727,2,0.4166666666666667
36,15.600000381469727,2,0.4166666666666667
37,15.600000381469727,2,0.4166666666666667
38,15.600000381469727,2,0.4166666666666667
39,12.5,1,0.0
40,12.5,1,0.0
41,15.600000381469727,2,0.4166666666666667
42,12.5,1,0.0
43,12.5,1,0.0
44,15.600000381469727,2,0.4166666666666667
45,15.600000381469727,2,0.4166666666666667
46,12.5,1,0.0
47,15.600000381469727,2,0.4166666666666667
48,12.5,1,0.0
49,15.600000381469727,2,0.4166666666666667
50,12.5,1,0.0
51,15.600000381469727,2,0.4166666666666667
52,15.600000381469727,2,0.4166666666666667
53,12.5,1,0.0
54,15.600000381469727,2,0.4166666666666667
55,15.600000381469727,2,0.4166666666666667
56,15.600000381469727,2,0.4166666666666667
57,12.5,1,0.0
58,12.5,1,0.0
59,12.5,1,0.0
60,15.600000381469727,2,0.4166666666666667
61,12.5,1,0.0
62,12.5,1,0.0
63,12.5,1,0.0
64,12.5,1,0.0
65,12.5,1,0.0
66,12.5,1,0.0
67,15.600000381469727,2,0.4166666666666667
68,12.5,1,0.0
69,12.5,1,0.0
70,12.5,1,0.0
71,12.5,1,0.0
72,12.5,1,0.0
73,12.5,1,0.0
74,15.600000381469727,2,0.4166666666666667
75,15.600000381469727,2,0.4166666666666667
76,15.600000381469727,2,0.4166666666666667
77,15.600000381469727,2,0.4166666666666667
78,12.5,1,0.0
79,15.600000381469727,2,0.4166666666666667
80,12.5,1,0.0
81,12.5,1,0.0
82,15.600000381469727,2,0.4166666666666667
83,15.600000381469727,2,0.4166666666666667
84,12.5,1,0.0
85,12.5,1,0.0
86,12.5,1,0.0
87,15.600000381469727,2,0.4166666666666667
88,15.600000381469727,2,0.4166666666666667
89,12.5,1,0.0
90,12.5,1,0.0
91,12.5,1,0.0
92,15.600000381469727,2,0.4166666666666667
93,12.5,1,0.0
94,15.600000381469727,2,0.4166666666666667
95,12.5,1,0.0
96,15.600000381469727,2,0.4166666666666667
97,12.5,1,0.0
98,15.600000381469727,2,0.4166666666666667
99,15.600000381469727,2,0.4166666666666667
100,15.600000381469727,2,0.4166666666666667
