episode,reward,length,compromise_progress
1,-10.800000190734863,1,0.0
2,-12.0,1,0.0
3,-10.800000190734863,1,0.0
4,28.200000762939453,1,0.0
5,27.200000762939453,1,0.0
6,-10.800000190734863,1,0.0
7,28.200000762939453,1,0.0
8,-10.800000190734863,1,0.0
9,-10.800000190734863,1,0.0
10,-10.800000190734863,1,0.0
11,-10.800000190734863,1,0.0
12,27.200000762939453,1,0.0
13,-10.800000190734863,1,0.0
14,-10.800000190734863,1,0.0
15,-10.800000190734863,1,0.0
16,27.200000762939453,1,0.0
17,-10.800000190734863,1,0.0
18,28.200000762939453,1,0.0
19,27.200000762939453,1,0.0
20,-10.800000190734863,1,0.0
21,-10.800000190734863,1,0.0
22,-12.0,1,0.0
23,27.200000762939453,1,0.0
24,-10.800000190734863,1,0.0
25,-10.800000190734863,1,0.0
26,27.200000762939453,1,0.0
27,28.200000762939453,1,0.0
28,28.200000762939453,1,0.0
29,-12.0,1,0.0
30,-10.800000190734863,1,0.0
31,-10.800000190734863,1,0.0
32,28.200000762939453,1,0.0
33,27.200000762939453,1,0.0
34,27.200000762939453,1,0.0
35,-12.0,1,0.0
36,-10.800000190734863,1,0.0
37,27.200000762939453,1,0.0
38,27.200000762939453,1,0.0
39,-10.800000190734863,1,0.0
40,-10.800000190734863,1,0.0
41,27.200000762939453,1,0.0
42,-10.800000190734863,1,0.0
43,27.200000762939453,1,0.0
44,28.200000762939453,1,0.0
45,-12.0,1,0.0
46,-10.800000190734863,1,0.0
47,-10.800000190734863,1,0.0
48,-10.800000190734863,1,0.0
49,-10.800000190734863,1,0.0
50,-10.800000190734863,1,0.0
51,-12.0,1,0.0
52,28.200000762939453,1,0.0
53,27.200000762939453,1,0.0
54,-10.800000190734863,1,0.0
55,-10.800000190734863,1,0.0
56,-10.800000190734863,1,0.0
57,-10.800000190734863,1,0.0
58,-10.800000190734863,1,0.0
59,28.200000762939453,1,0.0
60,-10.800000190734863,1,0.0
61,-10.800000190734863,1,0.0
62,-10.800000190734863,1,0.0
63,28.200000762939453,1,0.0
64,-10.800000190734863,1,0.0
65,-10.800000190734863,1,0.0
66,28.200000762939453,1,0.0
67,-10.800000190734863,1,0.0
68,-10.800000190734863,1,0.0
69,-10.800000190734863,1,0.0
70,27.200000762939453,1,0.0
71,28.200000762939453,1,0.0
72,27.200000762939453,1,0.0
73,27.200000762939453,1,0.0
74,27.200000762939453,1,0.0
75,-10.800000190734863,1,0.0
76,27.200000762939453,1,0.0
77,28.200000762939453,1,0.0
78,27.200000762939453,1,0.0
79,-10.800000190734863,1,0.0
80,27.200000762939453,1,0.0
81,-10.800000190734863,1,0.0
82,27.200000762939453,1,0.0
83,-10.800000190734863,1,0.0
84,-10.800000190734863,1,0.0
85,27.200000762939453,1,0.0
86,27.200000762939453,1,0.0
87,-10.800000190734863,1,0.0
88,-10.800000190734863,1,0.0
89,27.200000762939453,1,0.0
90,-10.800000190734863,1,0.0
91,-10.800000190734863,1,0.0
92,-10.800000190734863,1,0.0
93,-10.800000190734863,1,0.0
94,28.200000762939453,1,0.0
95,-10.800000190734863,1,0.0
96,27.200000762939453,1,0.0
97,-10.800000190734863,1,0.0
98,27.200000762939453,1,0.0
99,-12.0,1,0.0
100,-10.800000190734863,1,0.0
